0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
0.7588238716125488,0.22466929256916046,-0.1257915198802948,0.7593475580215454,0.20259374380111694,-0.11520272493362427,0.7585737705230713,0.20138980448246002,-0.11523573100566864,0.757605254650116,0.19989325106143951,-0.11524198204278946,0.7578901052474976,0.20126014947891235,-0.15522083640098572,0.7560280561447144,0.19917717576026917,-0.15526914596557617,0.7540604472160339,0.19704090058803558,-0.15535101294517517,0.7421182990074158,0.1940893977880478,-0.045483652502298355,0.7379170060157776,0.19193142652511597,-0.23021200299263,0.7498425245285034,0.23771078884601593,-0.0954694151878357,0.7476292252540588,0.2360401600599289,-0.14870251715183258,0.7077469825744629,0.278994083404541,0.07176275551319122,0.6927839517593384,0.27281373739242554,-0.2997162640094757,0.7061101794242859,0.44281005859375,0.12893706560134888,0.6941114068031311,0.447326123714447,-0.33626365661621094,0.7300847768783569,0.5677980780601501,0.09623543918132782,0.7196074724197388,0.5902795791625977,-0.32878077030181885,0.7374280691146851,0.6042105555534363,0.09785974770784378,0.7222803831100464,0.6337474584579468,-0.36659982800483704,0.7424377202987671,0.605781614780426,0.06459571421146393,0.7320924997329712,0.6328932642936707,-0.35903459787368774,0.7401602864265442,0.5923817753791809,0.07903560250997543,0.7326528429985046,0.6186457872390747,-0.32428210973739624,0.7289759516716003,0.5793425440788269,0.10657079517841339,0.7065659761428833,0.5871772766113281,-0.10642862319946289,0.800561785697937,0.7521551251411438,0.1224798932671547,0.7392075061798096,0.8101776838302612,-0.08976387977600098,0.7973533272743225,0.9572579264640808,0.2075493335723877,0.6381953954696655,0.8973203301429749,0.11577805131673813,0.7855396866798401,0.9843021035194397,0.20991773903369904,0.6136649250984192,0.901605486869812,0.1359042078256607,0.8369157910346985,0.9916415810585022,0.1511874794960022,0.665764570236206,0.979546844959259,0.10351648181676865
0.7634272575378418,0.2372886836528778,-0.13067489862442017,0.7633371353149414,0.21604979038238525,-0.11980937421321869,0.7623313069343567,0.214885875582695,-0.11985035240650177,0.7610949277877808,0.2133360356092453,-0.11987531185150146,0.7620821595191956,0.2149754911661148,-0.16182276606559753,0.760391891002655,0.21320228278636932,-0.16187343001365662,0.758529007434845,0.21100735664367676,-0.16197945177555084,0.745306134223938,0.20712414383888245,-0.04960896819829941,0.7427290678024292,0.20635037124156952,-0.24235627055168152,0.7537754774093628,0.2513682544231415,-0.09948360919952393,0.751991868019104,0.24937523901462555,-0.15519431233406067,0.7097965478897095,0.2908478081226349,0.07205256819725037,0.697465181350708,0.2877883017063141,-0.31779488921165466,0.710889458656311,0.45774340629577637,0.13517826795578003,0.7016153335571289,0.45927390456199646,-0.3556138873100281,0.7389291524887085,0.5793526768684387,0.10964131355285645,0.7292771339416504,0.6025555729866028,-0.3344162106513977,0.7484943866729736,0.6135815382003784,0.11562550067901611,0.7323269844055176,0.6456211805343628,-0.3717772662639618,0.751787006855011,0.6145985722541809,0.08270849287509918,0.7407137751579285,0.6453990340232849,-0.3648737072944641,0.7489342093467712,0.6016139984130859,0.09343023598194122,0.7414337396621704,0.6321036219596863,-0.329753577709198,0.7306301593780518,0.5948285460472107,0.11220208555459976,0.7095683217048645,0.6046975255012512,-0.11210402101278305,0.809062123298645,0.7521204352378845,0.12589044868946075,0.7534133195877075,0.8243741989135742,-0.09386776387691498,0.8040865063667297,0.961484968662262,0.2141965925693512,0.6567661166191101,0.8928789496421814,0.15460452437400818,0.7922888994216919,0.9857795834541321,0.21749332547187805,0.6303310394287109,0.8921124935150146,0.18000659346580505,0.8417371511459351,0.99546217918396,0.15895792841911316,0.6806608438491821,0.9769078493118286,0.16377942264080048
0.7668903470039368,0.2513079047203064,-0.1313530057668686,0.7661810517311096,0.23000994324684143,-0.12010915577411652,0.7650576829910278,0.22877267003059387,-0.12015499174594879,0.7637648582458496,0.2272641509771347,-0.12019024789333344,0.7651369571685791,0.22954891622066498,-0.16231438517570496,0.7635919451713562,0.22809480130672455,-0.16236135363578796,0.7618964910507202,0.22636237740516663,-0.16247743368148804,0.7482346296310425,0.22323106229305267,-0.04926956444978714,0.7469204068183899,0.22316060960292816,-0.24181966483592987,0.757414698600769,0.26602619886398315,-0.09973534941673279,0.7561643719673157,0.2645370066165924,-0.15564687550067902,0.7120055556297302,0.3097589612007141,0.07628409564495087,0.7035508751869202,0.3087349534034729,-0.31915295124053955,0.713086724281311,0.47174593806266785,0.13629186153411865,0.7083584070205688,0.48180702328681946,-0.355537474155426,0.7417230010032654,0.5919114351272583,0.10758183896541595,0.739165723323822,0.6158488392829895,-0.33334439992904663,0.7507821321487427,0.6229458451271057,0.11410306394100189,0.7434084415435791,0.6574251651763916,-0.36996740102767944,0.7543303370475769,0.623812198638916,0.08171886950731277,0.751285970211029,0.6555497646331787,-0.3622167706489563,0.7515914440155029,0.6105591654777527,0.09178077429533005,0.7513098120689392,0.6432667374610901,-0.3282768726348877,0.7314718961715698,0.6141928434371948,0.11419548839330673,0.7125696539878845,0.6242617964744568,-0.11408932507038116,0.8206226229667664,0.7520338892936707,0.08992985635995865,0.7669602632522583,0.8418699502944946,-0.11153304576873779,0.8093035817146301,0.9625440835952759,0.16814765334129333,0.6835758090019226,0.8938435316085815,0.1844927966594696,0.797508955001831,0.9856157898902893,0.17203634977340698,0.6562697887420654,0.8871994018554688,0.21678845584392548,0.8428727388381958,0.9981010556221008,0.129344180226326,0.697111189365387,0.9701007604598999,0.2279459685087204
0.7666863799095154,0.26812607049942017,-0.1138174906373024,0.7656346559524536,0.2477259486913681,-0.10276702791452408,0.764529824256897,0.2466503530740738,-0.10280860960483551,0.7632205486297607,0.2453126758337021,-0.10284601151943207,0.7649245262145996,0.24737980961799622,-0.14415308833122253,0.7635793685913086,0.2462223470211029,-0.1441749483346939,0.7621008157730103,0.24487802386283875,-0.14428426325321198,0.7491868138313293,0.2430298924446106,-0.034062523394823074,0.7493029832839966,0.24325239658355713,-0.22215092182159424,0.7576919794082642,0.2818891406059265,-0.08274506032466888,0.7567123174667358,0.2809281051158905,-0.13741573691368103,0.7170864343643188,0.3294323980808258,0.08972160518169403,0.7049228549003601,0.3267112076282501,-0.3012244701385498,0.7207118272781372,0.48674124479293823,0.14758363366127014,0.7114831805229187,0.4981865882873535,-0.337578147649765,0.7645605802536011,0.5974280834197998,0.10456915199756622,0.7489410042762756,0.6341103315353394,-0.3231234550476074,0.7785544395446777,0.6259292364120483,0.10948646068572998,0.7539055347442627,0.6771017909049988,-0.35915690660476685,0.7827450037002563,0.6235776543617249,0.07689516991376877,0.7627450227737427,0.6731113195419312,-0.3536071181297302,0.7755266427993774,0.6123559474945068,0.08851288259029388,0.7630537748336792,0.6602662801742554,-0.31908613443374634,0.7327236533164978,0.632865309715271,0.11416693776845932,0.7189503908157349,0.639898955821991,-0.1140536516904831,0.8246062397956848,0.7547928690910339,0.08004602789878845,0.7793338298797607,0.8491019606590271,-0.12944580614566803,0.8044188618659973,0.9631873369216919,0.15520715713500977,0.7342373728752136,0.9010688662528992,0.14113914966583252,0.7956661581993103,0.9852299094200134,0.15936210751533508,0.7148222923278809,0.8991878032684326,0.16819608211517334,0.8407556414604187,1.0125656127929688,0.1284339427947998,0.7508274912834167,0.9735860824584961,0.17616543173789978
0.7650018334388733,0.29514583945274353,-0.09698443114757538,0.7645705938339233,0.27405646443367004,-0.08604716509580612,0.7635471224784851,0.2731718420982361,-0.08609529584646225,0.7622933387756348,0.27205631136894226,-0.08614864200353622,0.7636473178863525,0.2732628285884857,-0.12498772144317627,0.7622994184494019,0.2720337212085724,-0.12499187886714935,0.7607852816581726,0.2706555724143982,-0.12510161101818085,0.7479456067085266,0.2691553235054016,-0.018563954159617424,0.7473195195198059,0.268172949552536,-0.19561611115932465,0.7566536664962769,0.30895331501960754,-0.06685540825128555,0.7554834485054016,0.3078598976135254,-0.11842469871044159,0.7176334261894226,0.3561244010925293,0.0999125987291336,0.7062211036682129,0.35073214769363403,-0.27642327547073364,0.7255116105079651,0.5119016766548157,0.15757805109024048,0.7177433371543884,0.5230405926704407,-0.30807480216026306,0.7833209037780762,0.6107699275016785,0.11247221380472183,0.7636407017707825,0.6561252474784851,-0.29658886790275574,0.7889071702957153,0.6286451816558838,0.11548702418804169,0.7701384425163269,0.6955403089523315,-0.3308618664741516,0.7920055389404297,0.6258808374404907,0.08225449174642563,0.7789521217346191,0.6901742219924927,-0.3282785713672638,0.7840967774391174,0.615485668182373,0.09650056064128876,0.7774033546447754,0.6764910221099854,-0.2937649190425873,0.7372676134109497,0.6586222052574158,0.11034075170755386,0.7218526601791382,0.6720991134643555,-0.11012382805347443,0.8398231267929077,0.7545356154441833,0.051956601440906525,0.7879652380943298,0.8856114149093628,-0.1430741548538208,0.8091520071029663,0.9596406817436218,0.10998556762933731,0.7501686215400696,0.9001871943473816,0.16614429652690887,0.795160174369812,0.9778897762298584,0.11302878707647324,0.7323900461196899,0.8890567421913147,0.20153847336769104,0.8522869348526001,1.0287052392959595,0.08850792795419693,0.7669331431388855,0.9652091860771179,0.2376563996076584
0.7644652724266052,0.3190633952617645,-0.08472995460033417,0.7638886570930481,0.29591792821884155,-0.07350920885801315,0.7628284692764282,0.29515761137008667,-0.07356290519237518,0.7615059614181519,0.2944001853466034,-0.07362587004899979,0.7629585862159729,0.2955005168914795,-0.11480478942394257,0.7615534067153931,0.29454177618026733,-0.11480768769979477,0.759919285774231,0.2935636341571808,-0.1149229034781456,0.7464978098869324,0.29434889554977417,-0.004402201157063246,0.7454370260238647,0.2931177020072937,-0.1914389431476593,0.7562344670295715,0.3331665098667145,-0.05410298705101013,0.7550827860832214,0.33238404989242554,-0.10861357301473618,0.717354416847229,0.3818112313747406,0.11871764808893204,0.704480767250061,0.3774540424346924,-0.2791328430175781,0.744357705116272,0.5315574407577515,0.18582811951637268,0.725706934928894,0.5490139126777649,-0.3108990788459778,0.7932790517807007,0.606904149055481,0.13969460129737854,0.7810636162757874,0.6717702150344849,-0.29378199577331543,0.793682873249054,0.6241662502288818,0.14413782954216003,0.7902272343635559,0.7075046300888062,-0.3270568549633026,0.7980874180793762,0.6218532919883728,0.10990752279758453,0.7990797758102417,0.7003083229064941,-0.321478933095932,0.7907202243804932,0.6123465895652771,0.12319757789373398,0.7953919768333435,0.6870802640914917,-0.2892915904521942,0.7436172366142273,0.6846206188201904,0.11151206493377686,0.7231792211532593,0.7074800133705139,-0.11124398559331894,0.8503007888793945,0.7545723915100098,0.03316636383533478,0.7981217503547668,0.9236767888069153,-0.1711927354335785,0.8159815669059753,0.9594032168388367,0.11278309673070908,0.7332526445388794,0.9122421145439148,0.14228549599647522,0.8011828660964966,0.9777745008468628,0.11822327226400375,0.7151263952255249,0.8964131474494934,0.17508432269096375,0.8459666967391968,1.0220531225204468,0.09116518497467041,0.7425005435943604,0.9788315892219543,0.20218715071678162
0.7623275518417358,0.3480035960674286,-0.0620901957154274,0.7613990902900696,0.3254071772098541,-0.049618493765592575,0.7603598833084106,0.32478681206703186,-0.049699850380420685,0.7590930461883545,0.3241944909095764,-0.04979858919978142,0.7604037523269653,0.3254025876522064,-0.08867298066616058,0.7589176893234253,0.3248482048511505,-0.08867114037275314,0.7572057843208313,0.32429438829421997,-0.08876632153987885,0.7441495656967163,0.3259073495864868,0.020744511857628822,0.7423320412635803,0.32576051354408264,-0.15690407156944275,0.754555881023407,0.36344319581985474,-0.03187188878655434,0.7532407641410828,0.3626747131347656,-0.08365430682897568,0.7219728231430054,0.4166069030761719,0.12941142916679382,0.7024167776107788,0.4101640582084656,-0.24253802001476288,0.7538923025131226,0.5576938390731812,0.1931467354297638,0.7247158288955688,0.5738760828971863,-0.27737775444984436,0.7961152791976929,0.614858865737915,0.14518293738365173,0.7931255102157593,0.6865172386169434,-0.26812952756881714,0.8124759793281555,0.632281482219696,0.14814665913581848,0.8022152185440063,0.7212421894073486,-0.29930514097213745,0.8143393397331238,0.6306345462799072,0.1131744235754013,0.8122611045837402,0.714236855506897,-0.293108195066452,0.8062543869018555,0.6265909671783447,0.12886574864387512,0.8079015016555786,0.6992806792259216,-0.26346948742866516,0.7556242346763611,0.7095372676849365,0.11044509708881378,0.7280024886131287,0.7395742535591125,-0.11014427244663239,0.8563100695610046,0.757023811340332,0.04601404070854187,0.804283618927002,0.9481247067451477,-0.18978595733642578,0.8181347846984863,0.9619932174682617,0.12794776260852814,0.7435749769210815,0.942547082901001,0.1335732638835907,0.8022547960281372,0.9778479933738708,0.13445809483528137,0.7292158603668213,0.9218077063560486,0.16503451764583588,0.8441923260688782,1.0216325521469116,0.11294952780008316,0.7507468461990356,1.0261809825897217,0.20323269069194794
0.7607619762420654,0.37680184841156006,-0.028216063976287842,0.7602528929710388,0.35545963048934937,-0.01737523451447487,0.7593635320663452,0.35498449206352234,-0.01746843196451664,0.7582774758338928,0.35447925329208374,-0.01758914440870285,0.7590625286102295,0.35575538873672485,-0.05307021737098694,0.7575579881668091,0.35560986399650574,-0.053039900958538055,0.7558553814888,0.3554479479789734,-0.05313245579600334,0.742960512638092,0.35745251178741455,0.0452890619635582,0.741085410118103,0.358364999294281,-0.11684463918209076,0.7529006600379944,0.3950117826461792,-0.0009288975852541625,0.7515988349914551,0.39392322301864624,-0.048267949372529984,0.7226638197898865,0.4548075497150421,0.14176911115646362,0.7002254128456116,0.44601622223854065,-0.2018623799085617,0.7507561445236206,0.5727598071098328,0.20348148047924042,0.7300161719322205,0.597307562828064,-0.23783186078071594,0.8023979067802429,0.6159910559654236,0.16507187485694885,0.8009487986564636,0.7008085250854492,-0.23697257041931152,0.8208845853805542,0.6331800818443298,0.17098350822925568,0.8094331622123718,0.7350709438323975,-0.2655237317085266,0.8223005533218384,0.6320095658302307,0.13744470477104187,0.8232781291007996,0.7322211265563965,-0.2563696801662445,0.8120006322860718,0.6244787573814392,0.1503167450428009,0.8174110651016235,0.71070796251297,-0.23128585517406464,0.7584253549575806,0.7334108352661133,0.10298474878072739,0.7316620945930481,0.7717187404632568,-0.10260029137134552,0.8604068756103516,0.7635961771011353,0.0547812357544899,0.8154916763305664,0.9744821190834045,-0.19603833556175232,0.8214747309684753,0.942410945892334,0.14827093482017517,0.7524746656417847,0.9388365149497986,0.11184871196746826,0.8052433729171753,0.9585502743721008,0.1530098021030426,0.7326338291168213,0.9098668694496155,0.1554218828678131,0.841906726360321,0.9918698072433472,0.17769190669059753,0.7567322850227356,1.0175241231918335,0.20712077617645264
0.7598775625228882,0.40180885791778564,-0.019495248794555664,0.7585574984550476,0.38143399357795715,-0.009958317503333092,0.7571859359741211,0.3807287812232971,-0.01003735139966011,0.7556349635124207,0.3800492584705353,-0.01016800943762064,0.7585834264755249,0.3824453055858612,-0.045594748109579086,0.757437527179718,0.382478803396225,-0.04552748054265976,0.7555346488952637,0.3824939429759979,-0.045587293803691864,0.7402399778366089,0.3850574493408203,0.04563597962260246,0.7406095862388611,0.3874015808105469,-0.11607919633388519,0.7519643902778625,0.4219738841056824,0.005096576176583767,0.7509046196937561,0.42116838693618774,-0.042177341878414154,0.7192589044570923,0.4783889353275299,0.13928624987602234,0.7019886374473572,0.48764196038246155,-0.19807620346546173,0.7465586066246033,0.5837699174880981,0.24039895832538605,0.7385724186897278,0.6327221393585205,-0.23324720561504364,0.8034920692443848,0.615050733089447,0.2646539807319641,0.8116382360458374,0.7194526791572571,-0.23248204588890076,0.8197970390319824,0.6303281188011169,0.28177565336227417,0.826154887676239,0.7589178085327148,-0.26027312874794006,0.8269564509391785,0.6295799612998962,0.24759814143180847,0.8332392573356628,0.7471153140068054,-0.25150907039642334,0.8176795244216919,0.6249591708183289,0.2520686388015747,0.8267096281051636,0.721935510635376,-0.227169468998909,0.7544881701469421,0.7550516128540039,0.09972171485424042,0.7329049706459045,0.8038629293441772,-0.0992971807718277,0.8630130887031555,0.765819787979126,0.08940507471561432,0.8190129995346069,0.9900327920913696,-0.1913469284772873,0.8251916170120239,0.9430985450744629,0.1548040211200714,0.7650405764579773,0.9463358521461487,0.10622700303792953,0.8086970448493958,0.9616038203239441,0.1583496630191803,0.7483867406845093,0.9129136204719543,0.15160001814365387,0.8407419919967651,0.9851487278938293,0.1959163397550583,0.7739026546478271,1.0106217861175537,0.22596712410449982
0.7580655813217163,0.4406120777130127,-0.0341121144592762,0.7529407143592834,0.41913914680480957,-0.02273869514465332,0.751157283782959,0.4184608459472656,-0.02282695472240448,0.7491615414619446,0.4178156852722168,-0.02296331524848938,0.7531959414482117,0.4206996560096741,-0.060333650559186935,0.7517738342285156,0.4210638999938965,-0.06027733534574509,0.7497997283935547,0.4214816987514496,-0.060342974960803986,0.7323013544082642,0.4247024655342102,0.036715514957904816,0.7336195707321167,0.42853981256484985,-0.1321144551038742,0.7505372762680054,0.46102967858314514,-0.00800646934658289,0.7498456239700317,0.4601835012435913,-0.057369232177734375,0.7177859544754028,0.5183697938919067,0.13433726131916046,0.7003998756408691,0.5420666337013245,-0.21531501412391663,0.7489751577377319,0.6009395122528076,0.23997649550437927,0.7468641996383667,0.6669667363166809,-0.25543659925460815,0.8142865896224976,0.6276335716247559,0.2648632824420929,0.8272868394851685,0.7398500442504883,-0.2527540922164917,0.8307600021362305,0.6352270245552063,0.28075897693634033,0.8433801531791687,0.7692775130271912,-0.2840757369995117,0.8333678245544434,0.6342999935150146,0.2477286159992218,0.8461742401123047,0.7543658018112183,-0.27415141463279724,0.827157199382782,0.6346452832221985,0.2524939775466919,0.8373104929924011,0.7347829341888428,-0.24742451310157776,0.7561125159263611,0.784034788608551,0.09898950159549713,0.7329832315444946,0.8411388993263245,-0.09860061854124069,0.8577862977981567,0.7827357053756714,0.09636315703392029,0.8223878145217896,0.9975569248199463,-0.1805514544248581,0.8215832710266113,0.9426862001419067,0.1838163286447525,0.7951416373252869,0.9920546412467957,0.1245960146188736,0.8121965527534485,0.9675012230873108,0.1932513415813446,0.7796114087104797,0.9664732217788696,0.1668282449245453,0.8423750996589661,0.9858043193817139,0.22299429774284363,0.8168525695800781,1.0415657758712769,0.24529102444648743
